rating,waktu,text_clean,text_preprocessed
1,2022-05-22 14:06:28,ga guna mau lewat telfon email ataupun aplikasi semua sama ditelfon buat pengaduan hanya  menit durasinya diemail ga dibales lewat aplikasi tidak bisa tiba ngelag sampe batas waktu yg ditentukan pas waktunya abis tiba bisa lah ini niat apa ga sih bingung saya,"['ga', 'telfon', 'email', 'aplikasi', 'ditelfon', 'adu', 'menit', 'durasi', 'email', 'ga', 'dibales', 'aplikasi', 'ngelag', 'sampe', 'batas', 'yg', 'tentu', 'pas', 'abis', 'niat', 'ga', 'sih', 'bingung']"
4,2022-05-22 13:17:45,setiap laporan tetangga tidak turut padam selalu ada tulisan data belum ada padahal saya sudah bolak balik laporan tetap aja ngga bisa akhirnya telpon  juga diarahkan untuk lebih nyaman nya pake aplikasi ini,"['lapor', 'tetangga', 'padam', 'tulis', 'data', 'bolak', 'lapor', 'aja', 'ngga', 'telpon', 'arah', 'nyaman', 'nya', 'pake', 'aplikasi']"
5,2022-05-22 12:43:57,saya percaya dengan layanan pln karena pernah berkunjung ke operasional pengaduan layanan pln melalui telepon  sudah kini mengadu lewat google play juga tetap dilayani coba menggunakan marketplace pln untuk ikut promo tambah daya namun marketplacenya perlu banyak perbaikan terutama disisi akses menampilkan produk yg masih sangat lambat semoga semakin banyak umkm yang ikut berpartisipasi dalam menjual produk di marketplace pln dan pln tetap fokus memberikan layanan utamanya,"['percaya', 'layan', 'pln', 'kunjung', 'operasional', 'adu', 'layan', 'pln', 'telepon', 'adu', 'google', 'play', 'layan', 'coba', 'marketplace', 'pln', 'promo', 'daya', 'marketplacenya', 'baik', 'sisi', 'akses', 'tampil', 'produk', 'yg', 'lambat', 'moga', 'umkm', 'partisipasi', 'jual', 'produk', 'marketplace', 'pln', 'pln', 'fokus', 'layan', 'utama']"
4,2022-05-22 11:54:51,sukses setelah install ulang setiap problem solusinya cuma install ulang update versi terbaru lebih stabil fungsi history nya mantab,"['sukses', 'install', 'ulang', 'problem', 'solusi', 'install', 'ulang', 'update', 'versi', 'baru', 'stabil', 'fungsi', 'history', 'nya', 'mantab']"
2,2022-05-22 10:17:09,padahal sudah lewat waktu belum terverifikasi mau chat dgn customer service gak bisa keterangan service error kolom chat tidak muncul tapi jawaban dari cs muncul di layar tolong di tanggapi sudah coba berkalikali masih gak bisa,"['verifikasi', 'chat', 'dgn', 'customer', 'service', 'gak', 'terang', 'service', 'error', 'kolom', 'chat', 'muncul', 'cs', 'muncul', 'layar', 'tolong', 'tanggap', 'coba', 'berkalikali', 'gak']"
5,2022-05-21 23:26:17,tengah malam lampu padamtetangga tidak padam setelah melewati aplikasi ini dan klik pengaduan respon cepat langsung dapat telfon dan pekerja segera kelokasi terimakasih,"['malam', 'lampu', 'padamtetangga', 'padam', 'lewat', 'aplikasi', 'klik', 'adu', 'respon', 'cepat', 'langsung', 'telfon', 'kerja', 'lokasi', 'terimakasih']"
1,2022-05-21 23:07:56,sy melakukan pengaduan terkait token tidak bisa diisi dan ada tulisan periksa pada kwh tp blm sempat komplain malah tiba logout sendiri dr aplikasi ini terjadi saat pengambilan foto meterannya mohon solusinya krn sisa token sy sdh mau habis,"['sy', 'adu', 'kait', 'token', 'isi', 'tulis', 'periksa', 'kwh', 'tp', 'blm', 'komplain', 'logout', 'dr', 'aplikasi', 'ambil', 'foto', 'meter', 'mohon', 'solusi', 'krn', 'sisa', 'token', 'sy', 'sdh', 'habis']"
4,2022-05-21 13:35:27,aplikasi itu jangan update terus jika blm sempat update itu usahakan aplikasi yang lama masih bisa digunakan jgn terus malah diblokir pln itu jualan listrik apa jualan update aplikasi terpaksa bintang saya turun kan lagi sebab juga krn mau lapor kerusakan yg ditimbulkan oleh sambungan di tiang atas rumah ngepong atau ada karat jadi listrik mati ² tidak bisa alasan harus update aplikasi,"['aplikasi', 'update', 'blm', 'update', 'usaha', 'aplikasi', 'jgn', 'blokir', 'pln', 'jual', 'listrik', 'jual', 'update', 'aplikasi', 'paksa', 'bintang', 'turun', 'krn', 'lapor', 'rusa', 'yg', 'timbul', 'sambung', 'tiang', 'rumah', 'ngepong', 'karat', 'listrik', 'mati', '', 'alas', 'update', 'aplikasi']"
5,2022-05-21 11:05:15,sangat sangat membantu terimakasih pln mobile dan petugasnyasaya sudah x pengajuan keluhan krn muncul tulisan periksa terus dan alhamdulilah responnya selalu cepat hanya itungan menit pokoknya the best,"['bantu', 'terimakasih', 'pln', 'mobile', 'petugasnyasaya', 'x', 'aju', 'keluh', 'krn', 'muncul', 'tulis', 'periksa', 'alhamdulilah', 'responnya', 'cepat', 'itungan', 'menit', 'pokok', 'the', 'best']"
5,2022-05-21 10:20:07,aplikasi keseluruhan sudah bagus tp tolong untuk layanan halo pln di  di bikin free supaya untuk mempermudah pelayanan jika ada jaringan listrik yang terkendalapadam,"['aplikasi', 'bagus', 'tp', 'tolong', 'layan', 'halo', 'pln', 'bikin', 'free', 'mudah', 'layan', 'jaring', 'listrik', 'terkendalapadam']"
5,2022-05-21 08:50:47,metode pembayaran kurang flexible pake ewallet tidak bisa dipake jika transaksi diatas jt pilhan va cm satu bank mohon diperbanyak lagi opsi pembayarannya terima kasih,"['metode', 'bayar', 'flexible', 'pake', 'ewallet', 'dipake', 'transaksi', 'atas', 'jt', 'pilhan', 'va', 'cm', 'bank', 'mohon', 'banyak', 'opsi', 'bayar', 'terima', 'kasih']"
1,2022-05-21 05:57:47,apa gak jelas iklan di mini market pemasangan wifigue pesan dari bulan puasa sampai sekarang belum ada juga pemberitahuan atau pemasangan padahal gue baru kali ini mau pasang wifieh ini gak ada pemberitahuan pungak ada sopan nya hilang gitu ajamana data gue udah di kirimbener pembohongan publik lugak usah buat iklan lagi di fb lu kalau ujungnya gak di respon sama kaliankesel gue udah kirim data eh gak ada pemberitahuan apa lagi,"['gak', 'iklan', 'mini', 'market', 'pasang', 'wifigue', 'pesan', 'puasa', 'pemberitahuan', 'pasang', 'gue', 'kali', 'pasang', 'wifieh', 'gak', 'pemberitahuan', 'pungak', 'sopan', 'nya', 'hilang', 'gitu', 'ajamana', 'data', 'gue', 'udah', 'kirimbener', 'bohong', 'publik', 'lugak', 'iklan', 'fb', 'lu', 'ujung', 'gak', 'respon', 'kaliankesel', 'gue', 'udah', 'kirim', 'data', 'eh', 'gak', 'pemberitahuan']"
5,2022-05-20 22:10:43,lebih memudahkan anda pastinyasegera downloadapalagi kalo ada pengaduan pasti cepat diatasi karena via online ini bisa terbaca seluruh pln se indonesia dengan pln mobile pelayanan lebih berkualitas dan terjaga kecepatannya terima kasih,"['mudah', 'pastinyasegera', 'downloadapalagi', 'kalo', 'adu', 'cepat', 'atas', 'via', 'online', 'baca', 'pln', 'indonesia', 'pln', 'mobile', 'layan', 'kualitas', 'jaga', 'cepat', 'terima', 'kasih']"
1,2022-05-20 17:07:04,saya mengajukan kekantor pln kab pacitan perubahan tarif dari rumah ke sosial nomor permohonan dari kantor tidak ada untuk saya cek di pln mobile sudah  bulan lebih mau saya cek di pln mobile tidak ada nomor permohonan lapangan tidak sesuai aplikasi,"['aju', 'kantor', 'pln', 'kab', 'pacitan', 'ubah', 'tarif', 'rumah', 'sosial', 'nomor', 'mohon', 'kantor', 'cek', 'pln', 'mobile', 'cek', 'pln', 'mobile', 'nomor', 'mohon', 'lapang', 'sesuai', 'aplikasi']"
4,2022-05-20 16:44:31,bintang  dulu ya baru pake apk  hari ini sy pengguna pascabayar sy udh coba byr tagihan disini tp kok gak ada cashback atau diskon seperti yg dijanjikan tuh rincian tagihan udh ada jd biar tau muncul tagihan segitu tuh darimananya,"['bintang', 'ya', 'pake', 'apk', 'sy', 'guna', 'pascabayar', 'sy', 'udh', 'coba', 'byr', 'tagih', 'tp', 'gak', 'cashback', 'diskon', 'yg', 'janji', 'tuh', 'rincian', 'tagih', 'udh', 'jd', 'biar', 'tau', 'muncul', 'tagih', 'segitu', 'tuh', 'darimananya']"
5,2022-05-20 09:12:57,sampai saat ini kami menggunakan aplikasi nya sudah baik dan respon cepat semua namun petugas di lapangan tau sendiri mudahan kejadian pho seperti kemaren kepada pelanggan tidak terjadi kembali terimakasih,"['aplikasi', 'nya', 'respon', 'cepat', 'tugas', 'lapang', 'tau', 'mudah', 'jadi', 'pho', 'kemaren', 'langgan', 'terimakasih']"
3,2022-05-20 08:20:58,opsi untuk pembayaran jika mau migrasi daya agak rumit bagi kami yg ga punya rek bank mungkin bisa d tambah seperti ke mini market ato shopee pay yg banyak org gunakan sehingga memudahkan untuk melakukan pembayaran,"['opsi', 'bayar', 'migrasi', 'daya', 'rumit', 'yg', 'ga', 'rek', 'bank', 'd', 'mini', 'market', 'ato', 'shopee', 'pay', 'yg', 'org', 'mudah', 'bayar']"
1,2022-05-20 06:54:22,mau tambah daya disuruh upgrade akun dulu x ditolak upgrade akun yg ke x nya makin gak jelas aplikasi ini katanya upgrade aku butuh xjam tapi aku upgrade mulai tgl  mei sampai  mei gak ada respon sama sekali aplikasi paling menyebalkan,"['daya', 'suruh', 'upgrade', 'akun', 'x', 'tolak', 'upgrade', 'akun', 'yg', 'x', 'nya', 'gak', 'aplikasi', 'upgrade', 'butuh', 'xjam', 'upgrade', 'tgl', 'mei', 'mei', 'gak', 'respon', 'aplikasi', 'sebal']"
5,2022-05-19 20:16:01,aplikasinya udah bagus ada keluhan langsung di hubungi cs nya juga mudah mudahan kedepan teknisinya lebih cepat lagi datang ke lapangan ya,"['aplikasi', 'udah', 'bagus', 'keluh', 'langsung', 'hubung', 'cs', 'nya', 'mudah', 'mudah', 'depan', 'teknisi', 'cepat', 'lapang', 'ya']"
5,2022-05-19 19:50:18,aplikasi tentunya akan lebih bermanfaat bilamana setiap unit ada posko pln mobile dimana berguna untuk membantu masyarakat  menggunakan aplikasi ini karena tidak semua orang dan masyarakat bisa menggunakannya karena aplikasi ini bagus dan bermanfaat untuk kinerja pln terhadap pelayanan dan lainnya tapi saya melihat tidak semua orang bisa menggunakannya  jadi ada posko pln mobile di setiap unit dan daerah yang di kelola badan usaha atau masyarakat dengan pihak pln,"['aplikasi', 'manfaat', 'bilamana', 'unit', 'posko', 'pln', 'mobile', 'mana', 'guna', 'bantu', 'masyarakat', 'aplikasi', 'orang', 'masyarakat', 'guna', 'aplikasi', 'bagus', 'manfaat', 'kerja', 'pln', 'layan', 'orang', 'guna', 'posko', 'pln', 'mobile', 'unit', 'daerah', 'kelola', 'badan', 'usaha', 'masyarakat', 'pln']"
5,2022-05-19 18:30:30,bagus aplikasinya langsung cepet respon beda kalo nelpon ke cabang nya pasti lama angkat nya semenjak saya nelpon pusat nya langsung dan di beritahu lewat pln mobile bisa buat pengaduan juga trimaksih pln atas responnya,"['bagus', 'aplikasi', 'langsung', 'cepet', 'respon', 'beda', 'kalo', 'nelpon', 'cabang', 'nya', 'angkat', 'nya', 'semenjak', 'nelpon', 'pusat', 'nya', 'langsung', 'beritahu', 'pln', 'mobile', 'adu', 'trimaksih', 'pln', 'responnya']"
3,2022-05-19 17:58:53,selama ini puas beli token di pln mobile krn memang lumayan lebih miring harganya tapi tiba saya beli keterangan transaksi sudah lunas tp nomor token tidak keluar transaksi menggunakan mobile banking gimana caranya biar uang saya kembali ya biar saya tdk kecewa tdk ragu memakai aplikasi pln mobile,"['puas', 'beli', 'token', 'pln', 'mobile', 'krn', 'lumayan', 'miring', 'harga', 'beli', 'terang', 'transaksi', 'lunas', 'tp', 'nomor', 'token', 'transaksi', 'mobile', 'banking', 'gimana', 'biar', 'uang', 'ya', 'biar', 'tdk', 'kecewa', 'tdk', 'ragu', 'pakai', 'aplikasi', 'pln', 'mobile']"
4,2022-05-19 16:33:36,aplikasi sudah bagus dan respon cepat tapi terkadang di forum pengaduan keluar muat ulang data masih kosong,"['aplikasi', 'bagus', 'respon', 'cepat', 'terkadang', 'forum', 'adu', 'muat', 'ulang', 'data', 'kosong']"
1,2022-05-19 15:38:32,apaan mau permohonan penyabungan baru susah nya minta ampunpake harus buka situs si ujang lagisusah banget lgi bikin akun si ujang nyatolong lah dulu saya daftar penyambungan baru itu gampanggk ribetlagian udah lah jangan banyak kerja sama ama yg laenpln y pln aja,"['mohon', 'sabung', 'susah', 'nya', 'ampunpake', 'buka', 'situs', 'si', 'ujang', 'lagisusah', 'banget', 'lgi', 'bikin', 'akun', 'si', 'ujang', 'nyatolong', 'daftar', 'sambung', 'gampanggk', 'ribetlagian', 'udah', 'kerja', 'ama', 'yg', 'laenpln', 'y', 'pln', 'aja']"
5,2022-05-19 12:46:00,pembayaran cek tagihan dan pembelian token lebih mudah perbanyak diskonkuponpotongan langsung saat pembayaran biar lebih menarik sehingga banyak yang menggunakan aplikasi ini,"['bayar', 'cek', 'tagih', 'beli', 'token', 'mudah', 'banyak', 'diskonkuponpotongan', 'langsung', 'bayar', 'biar', 'tarik', 'aplikasi']"
5,2022-05-19 12:16:09,aplikasi banyak menu kemaren ada kendala si set lokasi tidak sesuai semoga kedepanya bisa lebih akurat lagi tapi kasus sudah terselesaikan terimakasih atas penangananya admin,"['aplikasi', 'menu', 'kemaren', 'kendala', 'si', 'set', 'lokasi', 'sesuai', 'moga', 'depa', 'akurat', 'selesai', 'terimakasih', 'penangananya', 'admin']"
1,2022-05-19 11:51:49,aplikasi paling lemot  kalau ngak perlu untuk up daya ngak bakalan singgah lemotnya luar biasa hp ram  aja seperti nokia jadul dibuatnya,"['aplikasi', 'lot', 'ngak', 'up', 'daya', 'ngak', 'singgah', 'lot', 'hp', 'ram', 'aja', 'nokia', 'jadul']"
3,2022-05-19 08:28:39,parah pemasangan wifi lama banget  bilangnya estimasi max  hari kerja  tapi udah  bulan belum dipasangang  tolong dong tingkatin lagai pelayananya,"['parah', 'pasang', 'wifi', 'banget', 'bilang', 'estimasi', 'max', 'kerja', 'udah', 'dipasangang', 'tolong', 'tingkatin', 'laga', 'pelayananya']"
5,2022-05-19 05:24:42,untuk aplikasinya bagus sangat membantu dan penanganannya super cepat pokok  sangat membantu sekali ketika ada gangguan d listrik saya jadi tidak perlu ke kantor pln lagi cukup dgn aplikasi mobile satu masalah dap at teratasi dgn cepat dan respon dari pusatnya jg sngat cpt thanks pln mobile,"['aplikasi', 'bagus', 'bantu', 'tangan', 'super', 'cepat', 'pokok', 'bantu', 'ganggu', 'd', 'listrik', 'kantor', 'pln', 'dgn', 'aplikasi', 'mobile', 'dap', 'at', 'atas', 'dgn', 'cepat', 'respon', 'pusat', 'jg', 'sngat', 'cpt', 'thanks', 'pln', 'mobile']"
5,2022-05-19 05:18:45,saya mengadukan pemadaman listrik sebagian di desa saya pada fitur pengaduan ekspetasi saya mungkin akan lama di perbaiki karena udah lebih dari  jam mati lampu tapi ternyata belum sampe menit ada petugas telepon buat perbaikan dan listrik tak lama nyala respon petugasnya cepat dan ramah oiya saya dari wilayah jabar bagian timur,"['adu', 'madam', 'listrik', 'desa', 'fitur', 'adu', 'ekspetasi', 'baik', 'udah', 'jam', 'mati', 'lampu', 'sampe', 'menit', 'tugas', 'telepon', 'baik', 'listrik', 'nyala', 'respon', 'tugas', 'cepat', 'ramah', 'oiya', 'wilayah', 'jabar', 'timur']"
5,2022-05-18 19:54:48,untukpengajuan layanan pasang baru yang saya bingung pasklik pasang baru kok ada perintah masukkan nomer agendaitu yang saya tidakmengerti pak terimakasih tolong penjelasannya,"['untukpengajuan', 'layan', 'pasang', 'bingung', 'pasklik', 'pasang', 'perintah', 'masuk', 'nomer', 'agendaitu', 'tidakmengerti', 'terimakasih', 'tolong', 'jelas']"
1,2022-05-18 16:42:06,pas isi token saldo udah terpotong tapi no stroom tidak ada padahal pembelian berhasil parah bangat ini aplikasi sebetulnya udah ragu kalo pake aplikasi buatan bumn biasanya gk profesional adapun kontak pengaduancuma tuk pajangan auoto unistal ni aplikasi mikir lagi bagi yg mw isi token listrik dari aplikasi ini ini sudah kedua kalinya begini,"['pas', 'isi', 'token', 'saldo', 'udah', 'potong', 'no', 'stroom', 'beli', 'hasil', 'parah', 'bangat', 'aplikasi', 'udah', 'ragu', 'kalo', 'pake', 'aplikasi', 'buat', 'bumn', 'gk', 'profesional', 'kontak', 'pengaduancuma', 'tuk', 'pajang', 'auoto', 'unistal', 'ni', 'aplikasi', 'mikir', 'yg', 'mw', 'isi', 'token', 'listrik', 'aplikasi', 'kali']"
5,2022-05-18 12:41:32,bagus  saat ada pemadaman dan gangguan ada notifikasinya  cuma kalau buka aplikasinya agak lelet  apa mungkin hanya di ponsel saya saja  padahal buat buka apl lain lancar saja,"['bagus', 'madam', 'ganggu', 'notifikasi', 'buka', 'aplikasi', 'lelet', 'ponsel', 'buka', 'apl', 'lancar']"
4,2022-05-18 11:25:03,perlu perbaikkan lagi systemnya untuk proses laporan pemadaman di aplikasi baru beberapa menit submit langsung ada notif pemadaman selesai dan sudah nyala blm ada konfirmasi apa apa dr petugas nya main finish aja coba bisa dibantu sync yg realtime nya ya min petugasnya yg inisiatif telp ke cust drpd cs nya emmm semngt tim cs nya yaa semoga bs lebih baik lagi,"['baik', 'systemnya', 'proses', 'lapor', 'madam', 'aplikasi', 'menit', 'submit', 'langsung', 'notif', 'madam', 'selesai', 'nyala', 'blm', 'konfirmasi', 'dr', 'tugas', 'nya', 'main', 'finish', 'aja', 'coba', 'bantu', 'sync', 'yg', 'realtime', 'nya', 'ya', 'min', 'tugas', 'yg', 'inisiatif', 'telp', 'cust', 'drpd', 'cs', 'nya', 'emmm', 'semngt', 'tim', 'cs', 'nya', 'yaa', 'moga', 'bs']"
5,2022-05-18 08:17:01,sangat bagus aplikasinya luar biyasa sangat membantu di seluruh indonesiadg kestemer sangat butuh informasi kalau ada di saat kita butuhkan di pln,"['bagus', 'aplikasi', 'biyasa', 'bantu', 'indonesiadg', 'kestemer', 'butuh', 'informasi', 'butuh', 'pln']"
3,2022-05-17 19:51:28,untuk menu pengaduan sudah tidak bisa di gunakan lagi saat kita pilih jenis gangguan yang muncul muat ulang tidak bisa membuat pengaduan,"['menu', 'adu', 'pilih', 'jenis', 'ganggu', 'muncul', 'muat', 'ulang', 'adu']"
1,2022-05-17 19:39:46,sampai skrg apk pln mobile saya gabisa mengajukan pengaduan min semenjak di update ke versi terbaru jadi gitu ini yg salah apk nya atau sistem nya min mohon solusinya min,"['skrg', 'apk', 'pln', 'mobile', 'gabisa', 'aju', 'adu', 'min', 'semenjak', 'update', 'versi', 'baru', 'gitu', 'yg', 'salah', 'apk', 'nya', 'sistem', 'nya', 'min', 'mohon', 'solusi', 'min']"
4,2022-05-17 14:47:54,pembayaran tagihan listrik melalui aplikasi mengalami kegagalan pembayaran saldo di bank sudah terpotong tapi di aplikasi pln mobile belum terbayar masalah sudah ditanggapi cs  dana akan di kembalikan max  hari,"['bayar', 'tagih', 'listrik', 'aplikasi', 'alami', 'gagal', 'bayar', 'saldo', 'bank', 'potong', 'aplikasi', 'pln', 'mobile', 'bayar', 'tanggap', 'cs', 'dana', 'kembali', 'max']"
1,2022-05-17 10:15:44,mau live chat sm agent pln mau komplain sebelum nyambung sm agent bisa ngechat bgtu tersambung ngga bsa ngechat apa emg sengaja biar ngga komplain meteran listrik saya sejak diganti meteran listrik baru pembayarannya naik  kali lipat saya sdh pengaduan blg nya yg lama muternya lambat yg sekarang cepat ini apa emg disengaja atau gmn penggantian meteran juga tanpa konfirmasi sebelumnya tiba datang lgsg diganti apa emg bgtu sop nya ngga ada surat penggantian meterannya juga,"['live', 'chat', 'sm', 'agent', 'pln', 'komplain', 'nyambung', 'sm', 'agent', 'ngechat', 'bgtu', 'sambung', 'ngga', 'bsa', 'ngechat', 'emg', 'sengaja', 'biar', 'ngga', 'komplain', 'meter', 'listrik', 'ganti', 'meter', 'listrik', 'bayar', 'kali', 'lipat', 'sdh', 'adu', 'blg', 'nya', 'yg', 'muternya', 'lambat', 'yg', 'cepat', 'emg', 'sengaja', 'gmn', 'ganti', 'meter', 'konfirmasi', 'lgsg', 'ganti', 'emg', 'bgtu', 'sop', 'nya', 'ngga', 'surat', 'ganti', 'meter']"
5,2022-05-16 22:11:25,apk sangat membantu dlm laporan gangguan apa saja baru klik pengaduan langsung di tanggapi oleh petugas dan tdk butuh waktu lama sesuai jarak buat petugas pln selalu utamakan keselamatan dalam bertugas,"['apk', 'bantu', 'dlm', 'lapor', 'ganggu', 'klik', 'adu', 'langsung', 'tanggap', 'tugas', 'tdk', 'butuh', 'sesuai', 'jarak', 'tugas', 'pln', 'utama', 'selamat', 'tugas']"
1,2022-05-16 20:14:23,kecewa berat dengan kualitas jaringan iconnet hampir tiap hari gangguan saya dari kota padangsidimpuan tolong dong kualitas jaringannya diperbaiki,"['kecewa', 'berat', 'kualitas', 'jaring', 'iconnet', 'ganggu', 'kota', 'padangsidimpuan', 'tolong', 'kualitas', 'jaring', 'baik']"
2,2022-05-16 19:36:03,data pemakaian gak sesuai pemakaian dikit di bilang besar tokenya masih banyak di bilang mau habis tolong di perbaiki lagi,"['data', 'pakai', 'gak', 'sesuai', 'pakai', 'dikit', 'bilang', 'toke', 'bilang', 'habis', 'tolong', 'baik']"
1,2022-05-15 21:33:29,pengaduannya lama terutama dana refund nya memerlukan waktu setengah bulan dan ribet perbaikin lagi jaringan internet iconet terutama dalam merekrut teknisinya biar ga ada orang yg bernasib sama,"['adu', 'dana', 'refund', 'nya', 'ribet', 'perbaikin', 'jaring', 'internet', 'iconet', 'rekrut', 'teknisi', 'biar', 'ga', 'orang', 'yg', 'nasib']"
5,2022-05-15 19:18:47,sebelumnya saya berterima kasih kepada pihak pln yg telah membuat aplikasi mobile pln ini aplikasi ini sangat membantu saya dalam mengatasi masalah kelistrikan di rumah saya terutama saat ada pengaduan langsung ada respon cepat dari pihak pln dan fitur² yg ada sangatlah membantu sekali lagi terima kasih kepada pihak pln,"['terima', 'kasih', 'pln', 'yg', 'aplikasi', 'mobile', 'pln', 'aplikasi', 'bantu', 'atas', 'listrik', 'rumah', 'adu', 'langsung', 'respon', 'cepat', 'pln', 'fitur', 'yg', 'bantu', 'terima', 'kasih', 'pln']"
4,2022-05-15 11:12:26,kalau lagi ada gangguan internet agak susah komplainnya trus ternyata internet nya ga bisa dipakai ftp krn pakai ip dimanis selebihnya cukup bagus buat streaming,"['ganggu', 'internet', 'susah', 'komplain', 'trus', 'internet', 'nya', 'ga', 'pakai', 'ftp', 'krn', 'pakai', 'ip', 'man', 'lebih', 'bagus', 'streaming']"
5,2022-05-15 10:27:05,buat masukan aja kaklo bisa atau alangkah baiknya klo pembelian token itu lewat aplikasi ini secara otomatis lgsg masuk ke listriknya kajd ga perlu d infut manualjd klo lg d luar kota kita ngisi token d aplikasi ini secara otomatis lgsg masuk tnpa hrs d infut manual kakaya pengisiam pulsa d aplikasi operator misalkan my telkomsel katerima kasih,"['masuk', 'aja', 'kaklo', 'alangkah', 'baik', 'klo', 'beli', 'token', 'aplikasi', 'otomatis', 'lgsg', 'masuk', 'listrik', 'kajd', 'ga', 'd', 'infut', 'manualjd', 'klo', 'lg', 'd', 'kota', 'ngisi', 'token', 'd', 'aplikasi', 'otomatis', 'lgsg', 'masuk', 'tnpa', 'hrs', 'd', 'infut', 'manual', 'kakaya', 'pengisiam', 'pulsa', 'd', 'aplikasi', 'operator', 'my', 'telkomsel', 'katerima', 'kasih']"
4,2022-05-15 10:20:01,gg sih call center nya gercep banget langsung di tindak keluhan pelanggan sebener nya sudah dari cukup karena bayar tagihan pln gak kena biaya admin tapi mohon maaf bintang  nya entar kalo udah ada update tentang pembayaran secara akumulatif terima kasih pln mobile,"['gg', 'sih', 'call', 'center', 'nya', 'gercep', 'banget', 'langsung', 'tindak', 'keluh', 'langgan', 'sebener', 'nya', 'bayar', 'tagih', 'pln', 'gak', 'kena', 'biaya', 'admin', 'mohon', 'maaf', 'bintang', 'nya', 'entar', 'kalo', 'udah', 'update', 'bayar', 'akumulatif', 'terima', 'kasih', 'pln', 'mobile']"
1,2022-05-15 00:20:45,di menu pengaduan di klik trs klik tetangga turut padam dan yg lainya kluarnya muat ulang data masih kosong padahal sebelum ganti fitur sudah sering laporan dri tdk bisa di isi token sampe listrik padam waktu masih fitur lamatrs update malahan jadi tidak bisa sudah saya copot aplikasiinstal lgisaya hapus chacetetap tidak bisa muat ulang lgi yg muncul klo di klik pengaduan,"['menu', 'adu', 'klik', 'trs', 'klik', 'tetangga', 'padam', 'yg', 'lai', 'kluarnya', 'muat', 'ulang', 'data', 'kosong', 'ganti', 'fitur', 'lapor', 'dri', 'tdk', 'isi', 'token', 'sampe', 'listrik', 'padam', 'fitur', 'lamatrs', 'update', 'copot', 'aplikasiinstal', 'lgisaya', 'hapus', 'chacetetap', 'muat', 'ulang', 'lgi', 'yg', 'muncul', 'klo', 'klik', 'adu']"
1,2022-05-14 21:04:12,mengecewakan data di aplikasi berubah dengan sendiri nya kembali halo pln bagaimana ini aplikasi saya bisa di ganti kembali sama orang lain kok bisa dia login aplikasi dan mengubah data saya sangat sangat mengecewakan tidak ada jaminan dari konfirmasi kemarin,"['kecewa', 'data', 'aplikasi', 'ubah', 'nya', 'halo', 'pln', 'aplikasi', 'ganti', 'orang', 'login', 'aplikasi', 'ubah', 'data', 'kecewa', 'jamin', 'konfirmasi', 'kemarin']"
5,2022-05-14 20:03:46,aplikasinya sudah bagus sedikit masukan tolong pada menu riwayat penggunaan mohon disertakan menu unduh riwayat penggunaan baik berupa excellpdf hal itu akan sangat berguna untuk melakukan pemantauan pemakaian listrik dalam jangka panjang,"['aplikasi', 'bagus', 'masuk', 'tolong', 'menu', 'riwayat', 'guna', 'mohon', 'serta', 'menu', 'unduh', 'riwayat', 'guna', 'excellpdf', 'guna', 'pantau', 'pakai', 'listrik', 'jangka']"
5,2022-05-14 18:33:14,mantap cepat tanggap ga lama langsung di telpon sama yang bertugas alhamdulillah karna respon ya cepat jadi ga sampai gelapgelapan malam ini tengkyu good job pln,"['mantap', 'cepat', 'tanggap', 'ga', 'langsung', 'telpon', 'tugas', 'alhamdulillah', 'karna', 'respon', 'ya', 'cepat', 'ga', 'gelapgelapan', 'malam', 'tengkyu', 'good', 'job', 'pln']"
1,2022-05-14 18:29:26,saya kecewa saya melakukan pembelian barang di menu marketples dengan  kali tran saksi dan saya sudah bayar semua tapi yang satu barang tidak dikirim dan vocer tambah daya pun tidak dapat gimana ini ini namanya merugikan saya,"['kecewa', 'beli', 'barang', 'menu', 'marketples', 'kali', 'tran', 'saksi', 'bayar', 'barang', 'kirim', 'vocer', 'daya', 'gimana', 'nama', 'rugi']"
3,2022-05-14 14:04:25,met siang pln tolong aplikasinya sering update kok transaksi token laporannya telat terlebih saat mau ngecheck via website seperti kurang user frindly ngapunten sebelumnya,"['met', 'siang', 'pln', 'tolong', 'aplikasi', 'update', 'transaksi', 'token', 'lapor', 'telat', 'ngecheck', 'via', 'website', 'user', 'frindly', 'ngapunten']"
4,2022-05-14 13:57:33,keseluruhan sudah bagus sangat bermanfaat tapi tolong di tambahi detail waktu pembayaran nya karena setelah di download resi pembayarannya tidak ada tanggal dan waktu pembayaran nya terimakasih semoga direspon demi kemajuan dan kelengkapan fitur aplikasi,"['bagus', 'manfaat', 'tolong', 'tambah', 'detail', 'bayar', 'nya', 'download', 'resi', 'bayar', 'tanggal', 'bayar', 'nya', 'terimakasih', 'moga', 'direspon', 'maju', 'lengkap', 'fitur', 'aplikasi']"
2,2022-05-14 06:27:06,kurang cepat dalam merespon dan pengaduan panggilan harus bayar paling susah kalo ada kendala dan tidak punya pulsa aplikasi pln mobile juga susah kalo di buka dengan ponsel ram di bawah gb,"['cepat', 'merespon', 'adu', 'panggil', 'bayar', 'susah', 'kalo', 'kendala', 'pulsa', 'aplikasi', 'pln', 'mobile', 'susah', 'kalo', 'buka', 'ponsel', 'ram', 'gb']"
